Date,Actual,Predicted,Window,ActualReturn,Error,PercentError,VolatilityPct,Trend,MarketCondition,PreviousPrice,Position,StrategyReturn,TradeChanged,TransactionCost,StrategyReturnAfterCosts,CumulativeMarketReturn,CumulativeStrategyReturn,MarketPortfolioValue,StrategyPortfolioValue,StrategyPeak,StrategyDrawdown,YearMonth
2023-10-12 00:00:00+00:00,138.9700012,127.02176,15,-0.011241564319823039,11.948242166796888,8.597713221288284,24.56261002263327,0.10761878571426564,Normal,140.5500031,-1,0.011241564319823039,False,0.0,0.011241564319823039,0.24327351926919105,-0.2706551017363181,124327.3519269191,72934.48982636818,112859.7927268424,-35.37602004737551,2023-10
2023-10-13 00:00:00+00:00,137.3600006,127.02176,15,-0.011585238440654289,10.338241566796881,7.526384334332102,24.683532443568787,-0.035238357142844734,Normal,138.9700012,-1,0.011585238440654289,False,0.0,0.011585238440654289,0.22886989910150612,-0.2622054671844586,122886.98991015062,73779.45328155415,112859.7927268424,-34.627335830640284,2023-10
2023-10-16 00:00:00+00:00,139.1000061,127.02176,15,0.012667483200345941,12.078247066796877,8.683139135244708,24.999965777392184,0.08095296190475665,Normal,137.3600006,-1,-0.012667483200345941,False,0.0,-0.012667483200345941,0.2444365879037853,-0.2715514670342065,124443.65879037853,72844.85329657934,112859.7927268424,-35.45544295576751,2023-10
2023-10-17 00:00:00+00:00,139.7200012,131.44893,16,0.004457189596054345,8.2710723669922,5.919748279383925,24.967282265118126,0.07190449999998805,Normal,139.1000061,-1,-0.004457189596054345,False,0.0,-0.004457189596054345,0.24998327771633932,-0.2747983002566027,124998.32777163394,72520.16997433973,112859.7927268424,-35.743130283906986,2023-10
2023-10-18 00:00:00+00:00,137.9600067,130.56229,16,-0.012596582342428442,7.397720323046883,5.362220907348566,25.381351252356332,-0.0038088857142781762,Normal,139.7200012,-1,0.012596582342428442,False,0.0,0.012596582342428442,0.2342377604319268,-0.265663237330916,123423.77604319267,73433.6762669084,112859.7927268424,-34.93371333346153,2023-10
2023-10-19 00:00:00+00:00,137.75,131.44893,16,-0.0015222288330029032,6.3010711669921875,4.574280339014292,22.721580605306556,0.19095211904763687,Normal,137.9600067,-1,0.0015222288330029032,False,0.0,0.0015222288330029032,0.23235896812621637,-0.2645454087376472,123235.89681262164,73545.45912623528,112859.7927268424,-34.83466755584131,2023-10
2023-10-20 00:00:00+00:00,135.6000061,130.56229,16,-0.015607941197822162,5.037719723046877,3.7151323719939544,21.594396508078507,0.245714461904754,Normal,137.75,-1,0.015607941197822162,False,0.0,0.015607941197822162,0.2131243818170936,-0.2530664767235562,121312.43818170935,74693.35232764437,112859.7927268424,-33.817570878916364,2023-10
2023-10-23 00:00:00+00:00,136.5,131.44893,16,0.006637122857769517,5.0510711669921875,3.700418437356914,21.61613454160255,0.2976190476190368,Normal,135.6000061,-1,-0.006637122857769517,False,0.0,-0.006637122857769517,0.22117603738096925,-0.2580239662841286,122117.60373809692,74197.60337158715,112859.7927268424,-34.25683179201861,2023-10
2023-10-24 00:00:00+00:00,138.8099976,130.56229,16,0.016923059340659297,8.247711223046878,5.94172708425065,22.16236226873142,0.36666652380949927,Normal,136.5,-1,-0.016923059340659297,False,0.0,-0.016923059340659297,0.2418420719269585,-0.27058047073204927,124184.20719269585,72941.95292679507,112859.7927268424,-35.36940732884523,2023-10
2023-10-25 00:00:00+00:00,125.6100006,131.44893,16,-0.09509399343149327,-5.838928233007806,-4.648458088621175,40.03215690102551,-0.1409526999999855,High Volatility,138.8099976,-1,0.09509399343149327,False,0.0,0.09509399343149327,0.12375035009618429,-0.20121705480703977,112375.03500961843,79878.29451929602,112859.7927268424,-29.22342617390091,2023-10
2023-10-26 00:00:00+00:00,122.2799988,123.811165,16,-0.026510642338138823,-1.53116605595703,-1.252180300117103,40.530221533038244,-0.39333307142854324,High Volatility,125.6100006,-1,0.026510642338138823,False,0.0,0.026510642338138823,0.09395900648742606,-0.18004080584122417,109395.90064874261,81995.91941587758,112859.7927268424,-27.34709373927833,2023-10
